Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot44,"Герасим Зарубин",normal,22,Failed,"New Gas","New Gas: Objective #3","1","20:54:10","20:54:16",
Bot44,"Герасим Зарубин",normal,22,Completed,"Fortress","Fortress: Objective #3","1","20:54:21","20:56:22",
Bot44,"Герасим Зарубин",normal,22,Completed,"Fortress","Fortress: Objective #1","1","20:56:27","20:57:02",
Bot44,"Герасим Зарубин",normal,22,Completed,"Fortress","Fortress: Objective #2","1","20:57:07","20:57:26",
Bot44,"Герасим Зарубин",normal,22,Completed,"Fortress","Fortress: Objective #8","3","20:57:31","20:58:18",
Bot44,"Герасим Зарубин",normal,22,Completed,"Fortress","Fortress: Objective #6","1","20:58:23","20:59:12",
Bot44,"Герасим Зарубин",normal,22,Completed,"Fortress","Fortress: Objective #9","4","20:59:17","21:00:33",
Bot44,"Герасим Зарубин",normal,22,Active,"Fortress","Fortress: Objective #4","1","21:00:39","N/A",
Bot45,"Лаврентий Панков",normal,22,Pending,"Fortress","Fortress: Objective #5","1","20:52:19","N/A",
Bot50,"Осип Шапошников",easy,26,Failed,"Factory Shacks","Factory Shacks: Objective #1","1","20:53:37","20:54:53",
Bot49,"Нестор Делянин",easy,13,Failed,"Bus Terminal","Bus Terminal: Objective #1","1","20:53:37","20:54:58",
Bot52,"Graham Rosner",hard,14,Pending,"RUAF Crossing Camping","RUAF Crossing Camping: Objective #1","1","20:56:38","N/A",
Bot52,"Graham Rosner",hard,14,Completed,"RUAF Crossing Camping","RUAF Crossing Camping: Objective #2","2","20:56:53","20:59:01",
Bot52,"Graham Rosner",hard,14,Completed,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","20:59:06","20:59:10",
Bot52,"Graham Rosner",hard,14,Active,"Fortress","Fortress: Objective #9","1","20:59:15","N/A",
Bot53,"Rosario Croker",hard,10,Pending,"Warehouse 17","Warehouse 17: Objective #1","1","20:56:39","N/A",
